instrument,date,dow,day_open,day_close,day_high,day_low,prev_close,pdh,pdl,gap_pct,gap_type,gap_bucket,inside_day,outside_day,prev_inside,broke_pdh,broke_pdl,broke_pd_both,broke_pd_none,broke_pd_first,first15_bull,first30_bull,first60_bull,orb_high,orb_low,orb_range,orb_close,orb_close_above_mid,orb_close_loc,orb_first_side,orb_high_break,orb_low_break,orb_both_break,orb_one_side,orb_no_break,orb_break_first,orb_break_count,orb_up_ext,orb_dn_ext,orb_up_retr,orb_dn_retr,ib_high,ib_low,ib_range,ib_close,ib_close_above_mid,ib_close_loc,ib_first_side,ib_high_break,ib_low_break,ib_both_break,ib_one_side,ib_no_break,ib_break_first,ib_break_count,ib_up_ext,ib_dn_ext,ib_up_retr,ib_dn_retr
XAUUSD,2025-04-23,Wednesday,3299.12,3292.83,3305.51,3259.98,3376.179931640625,3445.179931640625,3366.780029296875,-2.2820000648498535,Gap Down,< -1%,False,False,False,False,False,False,True,none,False,False,False,3304.45,3280.81,23.64,3292.2,False,0.4818,high,True,True,True,False,False,low,2,0.0448,0.8811,1.128999948501587,1.044800043106079,3304.45,3259.98,44.47,3275.42,False,0.3472,high,True,False,False,True,False,high,1,0.023800000548362732,-0.2078000009059906,0.6001999974250793,
XAUUSD,2025-04-24,Thursday,3330.97,3340.87,3346.98,3306.97,3292.830078125,3305.510009765625,3259.97998046875,1.1579999923706055,Gap Up,> +1%,False,False,False,False,False,False,True,none,False,False,False,3333.27,3316.22,17.05,3316.48,False,0.0152,high,True,True,True,False,False,low,2,0.8041,0.5425,0.6316999793052673,1.8041000366210938,3333.27,3306.97,26.3,3318.27,False,0.4297,high,True,False,False,True,False,high,1,0.5213000178337097,-0.37950000166893005,0.40950000286102295,
XAUUSD,2025-04-25,Friday,3273.04,3305.17,3312.39,3265.19,3340.8701171875,3346.97998046875,3306.969970703125,-2.0299999713897705,Gap Down,< -1%,False,False,False,False,True,False,False,pdl,True,True,True,3279.97,3265.19,14.78,3279.02,True,0.9357,low,True,False,False,True,False,high,1,2.1935,-0.3369,0.663100004196167,,3287.01,3265.19,21.82,3285.9,True,0.9491,low,True,False,False,True,False,high,1,1.163100004196167,-0.2282000035047531,0.23469999432563782,
XAUUSD,2025-04-28,Monday,3299.98,3350.56,3353.0,3286.99,3305.169921875,3312.389892578125,3265.18994140625,-0.15700000524520874,Gap Down,0 to -0.2%,False,False,False,True,False,False,False,pdh,False,False,True,3301.13,3290.04,11.09,3291.78,False,0.1569,high,True,True,True,False,False,low,2,4.6773,0.275,0.195700004696846,5.677299976348877,3315.72,3286.99,28.73,3311.23,True,0.8437,low,True,False,False,True,False,high,1,1.2976000308990479,-0.8274000287055969,0.17260000109672546,
XAUUSD,2025-04-29,Tuesday,3316.99,3320.96,3329.93,3299.69,3350.56005859375,3353.0,3286.989990234375,-1.0019999742507935,Gap Down,< -1%,True,False,False,False,False,False,True,none,False,False,False,3321.2,3311.0,10.2,3312.0,False,0.098,high,True,True,True,False,False,low,2,0.8559,1.1088,0.7745000123977661,1.8559000492095947,3321.2,3299.69,21.51,3315.2,True,0.7211,high,True,False,False,True,False,high,1,0.4059000015258789,-0.25850000977516174,0.36730000376701355,
XAUUSD,2025-04-30,Wednesday,3304.47,3294.32,3319.68,3292.18,3320.9599609375,3329.929931640625,3299.68994140625,-0.4970000088214874,Gap Down,-0.2% to -0.5%,False,False,True,False,True,False,False,pdl,True,True,True,3319.68,3303.99,15.69,3318.39,True,0.9178,low,False,True,False,True,False,low,1,-0.0497,0.7527,,0.6761999726295471,3319.68,3298.71,20.97,3304.8,False,0.2904,high,False,True,False,True,False,low,1,-0.24220000207424164,0.31139999628067017,,0.7577999830245972
XAUUSD,2025-05-01,Thursday,3227.1,3228.36,3232.98,3205.04,3294.320068359375,3319.679931640625,3292.179931640625,-2.0399999618530273,Gap Down,< -1%,False,False,False,False,False,False,True,none,True,False,False,3232.98,3220.49,12.49,3227.73,True,0.5797,low,False,True,False,True,False,low,1,-0.1217,1.237,,0.8783000111579895,3232.98,3214.38,18.6,3222.84,False,0.4548,high,False,True,False,True,False,low,1,-0.08169999718666077,0.5020999908447266,,0.8300999999046326
XAUUSD,2025-05-02,Friday,3257.38,3232.78,3264.57,3222.78,3228.360107421875,3232.97998046875,3205.0400390625,0.8989999890327454,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,False,False,3259.58,3248.3,11.28,3253.09,False,0.4246,high,True,True,True,False,False,low,2,0.4424,2.2624,3.262399911880493,1.4423999786376953,3259.58,3242.17,17.41,3253.23,True,0.6353,high,True,True,True,False,False,high,2,0.2865999937057495,1.113700032234192,2.1136999130249023,0.024700000882148743
XAUUSD,2025-05-05,Monday,3318.69,3332.09,3337.54,3305.65,3232.780029296875,3264.570068359375,3222.780029296875,2.6570000648498535,Gap Up,> +1%,False,False,False,False,False,False,True,none,False,False,False,3319.01,3311.92,7.09,3315.67,True,0.5289,high,True,True,True,False,False,high,2,2.6135,0.8843,1.8842999935150146,3.6135001182556152,3328.77,3310.27,18.5,3318.68,False,0.4546,low,True,True,True,False,False,low,2,0.4740999937057495,0.24969999492168427,0.07620000094175339,1.4740999937057495
XAUUSD,2025-05-06,Tuesday,3396.94,3421.8,3424.04,3378.15,3332.090087890625,3337.5400390625,3305.64990234375,1.9459999799728394,Gap Up,> +1%,False,False,False,False,False,False,True,none,False,False,False,3397.15,3387.84,9.31,3392.27,False,0.4758,high,True,True,True,False,False,high,2,2.8884,1.0409,2.0408999919891357,3.888400077819824,3398.01,3383.95,14.06,3384.2,False,0.0178,high,True,True,True,False,False,low,2,1.8513000011444092,0.4124999940395355,0.3449999988079071,2.851300001144409
XAUUSD,2025-05-07,Wednesday,3385.78,3370.6,3398.09,3363.89,3421.800048828125,3424.0400390625,3378.14990234375,-1.0529999732971191,Gap Down,< -1%,False,False,False,False,True,False,False,pdl,True,True,False,3392.95,3382.94,10.01,3392.59,True,0.964,low,True,True,True,False,False,high,2,0.5135,1.9031,2.90310001373291,1.496500015258789,3398.09,3375.71,22.38,3383.05,False,0.328,high,False,True,False,True,False,low,1,-0.007600000128149986,0.5281999707221985,,0.131400004029274
XAUUSD,2025-05-08,Thursday,3361.46,3308.78,3369.28,3288.75,3370.60009765625,3398.090087890625,3363.889892578125,-0.2709999978542328,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,True,False,False,3369.28,3359.3,9.98,3364.93,True,0.5641,low,False,True,False,True,False,low,1,-0.3978,7.0692,,0.5561000108718872,3369.28,3350.84,18.44,3354.24,False,0.1844,high,False,True,False,True,False,low,1,-0.387800008058548,3.3671998977661133,,0.1680999994277954
XAUUSD,2025-05-09,Friday,3339.93,3327.69,3347.53,3320.38,3308.780029296875,3369.280029296875,3288.75,0.9409999847412109,Gap Up,+0.5% to +1%,True,False,False,False,False,False,True,none,False,False,False,3339.93,3332.89,7.04,3334.93,False,0.2898,high,True,True,True,False,False,low,2,1.0796,1.777,2.053999900817871,2.0796000957489014,3339.93,3320.38,19.55,3338.14,True,0.9084,high,True,False,False,True,False,high,1,0.3887999951839447,-0.2603999972343445,0.7396000027656555,
XAUUSD,2025-05-12,Monday,3237.54,3235.13,3248.54,3220.35,3327.68994140625,3347.530029296875,3320.3798828125,-2.7090001106262207,Gap Down,< -1%,False,False,True,False,False,False,True,none,True,True,True,3244.43,3231.83,12.6,3243.29,True,0.9095,low,True,True,True,False,False,high,2,0.3262,0.9111,1.9111000299453735,0.5515999794006348,3248.54,3231.83,16.71,3243.05,True,0.6715,low,False,True,False,True,False,low,1,-0.04670000076293945,0.6869999766349792,,0.41589999198913574
XAUUSD,2025-05-13,Tuesday,3243.78,3248.55,3257.82,3225.57,3235.1298828125,3248.5400390625,3220.35009765625,0.2669999897480011,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,3245.6,3232.27,13.33,3238.14,False,0.4403,high,True,True,True,False,False,low,2,0.9167,0.5026,0.2678000032901764,1.916700005531311,3245.6,3225.57,20.03,3240.51,True,0.7459,high,True,False,False,True,False,high,1,0.6100999712944031,-0.6840000152587891,0.17820000648498535,
XAUUSD,2025-05-14,Wednesday,3185.5,3180.48,3198.29,3168.03,3248.550048828125,3257.820068359375,3225.570068359375,-1.940999984741211,Gap Down,< -1%,False,False,False,False,False,False,True,none,True,True,True,3193.95,3183.66,10.29,3189.23,True,0.5413,low,True,True,True,False,False,high,2,0.4218,1.5189,2.518899917602539,0.7979000210762024,3198.29,3179.39,18.9,3185.66,False,0.3317,high,False,True,False,True,False,low,1,-0.33970001339912415,0.6010000109672546,,0.6111000180244446
XAUUSD,2025-05-15,Thursday,3191.91,3231.5,3232.66,3187.96,3180.47998046875,3198.2900390625,3168.030029296875,0.35899999737739563,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,True,True,3196.8,3189.35,7.45,3190.87,False,0.204,low,True,True,True,False,False,low,2,4.8134,0.1866,0.2134000062942505,5.813399791717529,3207.15,3187.96,19.19,3206.03,True,0.9416,low,True,False,False,True,False,high,1,1.329300045967102,-0.5153999924659729,0.0478999987244606,
XAUUSD,2025-05-16,Friday,3174.6,3195.85,3195.85,3166.26,3231.5,3232.659912109375,3187.9599609375,-1.7610000371932983,Gap Down,< -1%,False,False,False,False,True,False,False,pdl,True,True,True,3186.68,3170.27,16.41,3185.9,True,0.9525,low,True,True,True,False,False,high,2,0.5588,0.2444,1.2444000244140625,1.5587999820709229,3188.52,3170.27,18.25,3175.26,False,0.2734,low,True,True,True,False,False,low,2,0.4016000032424927,0.21969999372959137,0.2766999900341034,1.4016000032424927
XAUUSD,2025-05-19,Monday,3231.99,3232.92,3239.76,3217.34,3195.85009765625,3195.85009765625,3166.260009765625,1.13100004196167,Gap Up,> +1%,False,False,False,False,False,False,True,none,True,False,False,3233.05,3224.6,8.45,3232.62,True,0.9491,low,True,True,True,False,False,high,2,0.7941,0.8592,1.8592000007629395,1.794100046157837,3234.68,3217.34,17.34,3231.33,True,0.8068,high,True,False,False,True,False,high,1,0.2930000126361847,-0.45210000872612,0.5479000210762024,
XAUUSD,2025-05-20,Tuesday,3237.21,3294.08,3295.08,3236.67,3232.919921875,3239.760009765625,3217.340087890625,0.13300000131130219,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,3245.42,3236.67,8.75,3241.51,True,0.5532,low,True,False,False,True,False,high,1,5.6754,-0.56,0.31769999861717224,,3285.71,3236.67,49.04,3279.84,True,0.8803,low,True,False,False,True,False,high,1,0.19110000133514404,-0.7491999864578247,0.041200000792741776,
XAUUSD,2025-05-21,Wednesday,3304.69,3318.8,3324.84,3295.43,3294.080078125,3295.080078125,3236.669921875,0.32199999690055847,Gap Up,+0.2% to +0.5%,False,False,False,False,False,False,True,none,True,False,True,3309.57,3301.39,8.18,3305.54,True,0.5073,high,True,True,True,False,False,low,2,1.8667,0.7286,0.8337000012397766,2.8666999340057373,3309.57,3295.43,14.14,3306.23,True,0.7638,high,True,False,False,True,False,high,1,1.0799000263214111,-0.44769999384880066,0.4823000133037567,
XAUUSD,2025-05-22,Thursday,3311.14,3290.19,3313.26,3279.37,3318.800048828125,3324.840087890625,3295.429931640625,-0.23100000619888306,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,False,False,3313.26,3305.67,7.59,3309.65,True,0.5244,high,False,True,False,True,False,low,1,-0.5217,3.465,,0.478300005197525,3313.26,3279.37,33.89,3297.58,True,0.5373,high,False,False,False,False,True,none,0,-0.24959999322891235,-0.06260000169277191,,
XAUUSD,2025-05-23,Friday,3351.31,3361.59,3365.87,3336.56,3290.18994140625,3313.260009765625,3279.3701171875,1.8580000400543213,Gap Up,> +1%,False,False,False,False,False,False,True,none,False,False,True,3352.4,3337.22,15.18,3345.37,True,0.5369,high,True,True,True,False,False,low,2,0.8874,0.0435,0.32739999890327454,1.8874000310897827,3354.19,3336.56,17.63,3351.39,True,0.8412,low,True,False,False,True,False,high,1,0.6625000238418579,-0.6790000200271606,0.195700004696846,
XAUUSD,2025-05-27,Tuesday,3296.5,3304.51,3307.96,3284.9,3342.18994140625,3343.5400390625,3335.530029296875,-1.3669999837875366,Gap Down,< -1%,False,False,False,False,False,False,True,none,True,False,False,3304.66,3294.68,9.98,3300.84,True,0.6173,low,True,True,True,False,False,low,2,0.3307,0.98,0.09920000284910202,1.3307000398635864,3304.66,3284.9,19.76,3296.31,True,0.5774,high,True,False,False,True,False,high,1,0.16699999570846558,-0.2443999946117401,0.05009999871253967,
XAUUSD,2025-05-28,Wednesday,3305.61,3295.86,3309.49,3288.62,3304.510009765625,3307.9599609375,3284.89990234375,0.032999999821186066,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,True,3309.49,3297.7,11.79,3301.34,False,0.3087,high,False,True,False,True,False,low,1,-0.039,0.7701,,0.4528999924659729,3309.49,3297.7,11.79,3307.83,True,0.8592,high,False,True,False,True,False,low,1,-0.09749999642372131,0.7700999975204468,,0.4528999924659729
XAUUSD,2025-05-29,Thursday,3319.0,3315.9,3331.23,3304.8,3295.860107421875,3309.489990234375,3288.6201171875,0.7020000219345093,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,False,False,3322.02,3312.29,9.73,3312.8,False,0.0524,high,True,True,True,False,False,low,2,0.9466,0.7698,0.6639000177383423,1.9465999603271484,3322.02,3309.97,12.05,3310.94,False,0.0805,high,True,True,True,False,False,low,2,0.7642999887466431,0.42899999022483826,0.5360999703407288,1.764299988746643
XAUUSD,2025-05-30,Friday,3293.9,3294.84,3299.34,3271.82,3315.89990234375,3331.22998046875,3304.800048828125,-0.6629999876022339,Gap Down,-0.5% to -1%,False,False,False,False,False,False,True,none,False,False,False,3299.34,3288.18,11.16,3289.56,False,0.1237,high,False,True,False,True,False,low,1,-0.3298,1.4659,,0.670199990272522,3299.34,3271.82,27.52,3283.56,False,0.4266,high,False,False,False,False,True,none,0,-0.13369999825954437,-0.05779999867081642,,
XAUUSD,2025-06-02,Monday,3355.9,3380.91,3382.34,3350.26,3294.840087890625,3299.340087890625,3271.820068359375,1.8530000448226929,Gap Up,> +1%,False,False,False,False,False,False,True,none,True,True,True,3366.81,3350.26,16.55,3366.58,True,0.9861,low,True,False,False,True,False,high,1,0.9384,-0.8918,0.10819999873638153,,3378.06,3350.26,27.8,3373.14,True,0.823,low,True,False,False,True,False,high,1,0.15399999916553497,-0.684499979019165,0.3154999911785126,
XAUUSD,2025-06-03,Tuesday,3358.97,3353.51,3359.21,3333.2,3380.909912109375,3382.340087890625,3350.260009765625,-0.6489999890327454,Gap Down,-0.5% to -1%,False,False,False,False,True,False,False,pdl,False,False,False,3359.21,3349.17,10.04,3352.04,False,0.2859,high,False,True,False,True,False,low,1,-0.3715,1.5906,,0.6284999847412109,3359.21,3333.2,26.01,3346.39,True,0.5071,high,False,False,False,False,True,none,0,-0.14339999854564667,-0.4187000095844269,,
XAUUSD,2025-06-04,Wednesday,3358.2,3372.9,3384.65,3350.85,3353.510009765625,3359.2099609375,3333.199951171875,0.14000000059604645,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,True,3359.27,3351.23,8.04,3352.81,False,0.1965,high,True,True,True,False,False,low,2,3.1567,0.0472,0.1890999972820282,4.156700134277344,3369.57,3350.85,18.72,3369.32,True,0.9866,low,True,False,False,True,False,high,1,0.8054999709129333,-0.9556999802589417,0.04430000111460686,
XAUUSD,2025-06-05,Thursday,3379.37,3357.04,3388.27,3339.61,3372.89990234375,3384.64990234375,3350.85009765625,0.19200000166893005,Gap Up,0 to +0.2%,False,True,False,True,True,True,False,pdh,True,False,False,3388.27,3377.86,10.41,3384.82,True,0.6686,low,False,True,False,True,False,low,1,-0.2911,3.6744,,0.5101000070571899,3388.27,3367.63,20.64,3375.5,False,0.3813,high,False,True,False,True,False,low,1,-0.24709999561309814,1.3574999570846558,,0.25679999589920044
XAUUSD,2025-06-06,Friday,3354.1,3312.3,3355.36,3311.35,3357.0400390625,3388.27001953125,3339.610107421875,-0.08799999952316284,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,3355.36,3345.52,9.84,3346.83,False,0.1331,high,False,True,False,True,False,low,1,-0.3344,3.4725,,0.6656000018119812,3355.36,3316.79,38.57,3324.17,False,0.1913,high,False,True,False,True,False,low,1,-0.4828000068664551,0.14100000262260437,,0.08560000360012054
XAUUSD,2025-06-09,Monday,3313.87,3326.81,3338.16,3310.91,3312.300048828125,3355.360107421875,3311.35009765625,0.04699999839067459,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,True,True,True,3317.88,3310.91,6.97,3314.03,False,0.4477,high,True,False,False,True,False,high,1,2.9096,-0.439,0.2524999976158142,,3326.78,3310.91,15.87,3321.97,True,0.6969,low,True,False,False,True,False,high,1,0.7171000242233276,-0.32829999923706055,0.07999999821186066,
XAUUSD,2025-06-10,Tuesday,3346.08,3327.32,3349.08,3319.51,3326.81005859375,3338.159912109375,3310.909912109375,0.5789999961853027,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,False,False,3347.74,3342.55,5.19,3347.62,True,0.9769,low,True,True,True,False,False,high,2,0.2582,4.4394,5.4394001960754395,0.21770000457763672,3349.08,3331.24,17.84,3333.58,False,0.1312,high,False,True,False,True,False,low,1,-0.817300021648407,0.6575000286102295,,0.1826999932527542
XAUUSD,2025-06-11,Wednesday,3337.75,3347.69,3349.28,3319.29,3327.320068359375,3349.080078125,3319.510009765625,0.31299999356269836,Gap Up,+0.2% to +0.5%,False,True,False,True,True,True,False,pdl,False,False,False,3339.61,3332.94,6.67,3332.94,False,0.0,high,True,True,True,False,False,low,2,1.4497,2.0464,3.0464000701904297,2.449700117111206,3339.61,3327.73,11.88,3333.18,False,0.4587,high,True,True,True,False,False,high,2,0.8140000104904175,0.7103999853134155,1.7103999853134155,1.8140000104904175
XAUUSD,2025-06-12,Thursday,3383.63,3388.34,3398.77,3377.89,3347.68994140625,3349.280029296875,3319.2900390625,1.0740000009536743,Gap Up,> +1%,False,False,False,False,False,False,True,none,True,True,True,3398.74,3380.75,17.99,3398.41,True,0.9817,low,True,True,True,False,False,high,2,0.0017,0.159,1.159000039100647,0.5870000123977661,3398.77,3380.75,18.02,3388.9,False,0.4523,low,False,True,False,True,False,low,1,-0.414000004529953,0.15870000422000885,,0.5860000252723694
XAUUSD,2025-06-13,Friday,3443.14,3432.55,3446.8,3419.3,3388.340087890625,3398.77001953125,3377.889892578125,1.6169999837875366,Gap Up,> +1%,False,False,False,False,False,False,True,none,False,False,False,3446.8,3439.62,7.18,3441.91,False,0.3189,low,False,True,False,True,False,low,1,-0.5808,2.8301,,0.27160000801086426,3446.8,3424.91,21.89,3436.06,True,0.5094,high,False,True,False,True,False,low,1,-0.31790000200271606,0.2563000023365021,,0.6642000079154968
XAUUSD,2025-06-16,Monday,3416.22,3383.6,3417.38,3382.76,3432.550048828125,3446.800048828125,3419.300048828125,-0.47600001096725464,Gap Down,-0.2% to -0.5%,False,False,False,False,False,False,True,none,False,False,False,3417.38,3403.35,14.03,3408.89,False,0.3949,high,False,True,False,True,False,low,1,-0.5075,1.4676,,0.4284000098705292,3417.38,3382.76,34.62,3392.19,False,0.2724,high,False,False,False,False,True,none,0,-0.3440000116825104,-0.002300000051036477,,
XAUUSD,2025-06-17,Tuesday,3393.8,3386.7,3397.45,3366.15,3383.60009765625,3417.3798828125,3382.760009765625,0.3009999990463257,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,True,False,False,3397.45,3391.44,6.01,3395.61,True,0.6939,high,False,True,False,True,False,low,1,-0.3294,4.208,,0.3027999997138977,3397.45,3380.55,16.9,3383.87,False,0.1965,high,False,True,False,True,False,low,1,-0.30469998717308044,0.8521000146865845,,0.6952999830245972
XAUUSD,2025-06-18,Wednesday,3395.33,3366.29,3396.77,3362.98,3386.699951171875,3397.449951171875,3366.14990234375,0.2549999952316284,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,3396.77,3391.85,4.92,3392.58,False,0.1484,high,False,True,False,True,False,low,1,-0.2114,5.868,,0.7886000275611877,3396.77,3373.87,22.9,3382.66,False,0.3838,high,False,True,False,True,False,low,1,-0.04540000110864639,0.475600004196167,,0.21660000085830688
